b'id',b'created_at',b'retweet_count',b'text'
717925711143546880,2016-04-07 04:03:22,1,b'RT @Brittneycastro: Would love to have you! https://t.co/FvonZ1Dh3g'
717923443686055936,2016-04-07 03:54:22,2,b'RT @jimpavia: Gambling losses and other wacky tax write-offs https://t.co/zcilEtYPwu'
717923102915579904,2016-04-07 03:53:00,2,b'RT @scott_r_frank: 7 Tips to Manage and Build Your Credit https://t.co/Tep0qtCnbX @scott_r_frank #personalfinance #moneytips https://t.co/Y\xe2\x80\xa6'
717923075421896705,2016-04-07 03:52:54,3,b'RT @thedannorris: My top 10 online business tools for Entrepreneurs in 2016 https://t.co/JcHlvYU6Uu via @thedannorris'
717873252056453120,2016-04-07 00:34:55,1,b'RT @iampomy: Awesome article! Especially for people who want to start coding or move into the IT space. #girlswhocode  https://t.co/rIgkzm4\xe2\x80\xa6'
717872525338763264,2016-04-07 00:32:02,1,"b""RT @santiago_tweets: And this is why I roll with .@sophiabera instead... don't wait until 2018! https://t.co/d3gDfjp9hi via @BIYourMoney"""
717864541351251968,2016-04-07 00:00:18,0,"b""A Simple &amp; Painless Money Habit That'll Make Your Life a Whole Lot Better: https://t.co/sbxmBB1BUy via @AptTherapy"""
717834252985864192,2016-04-06 21:59:57,1,b'RT @MrBetterCredit: https://t.co/888e2LtTPr\n\nHa! Failure To Get Into Private College To Be Most Financially Responsible Act Of 17-Year\xe2\x80\xa6 htt\xe2\x80\xa6'
717834234690281472,2016-04-06 21:59:52,1,"b""RT @Fin_Finesse: It's almost not funny because it's so true... Rethink whether you need that elite degree! #college #studentdebt  https://t\xe2\x80\xa6"""
717774088861851649,2016-04-06 18:00:53,0,b'How to apply for a job in a different field when you have no experience: https://t.co/103yBWbauv via @bi_contributors @dailymuse'
717706174645317632,2016-04-06 13:31:01,5,"b""Quick #money tip: Set up automatic transfers from your paycheck into your savings/investing accounts. You can't spend what you don't see."""
